Symbol,Company,Description,Sector,Industry,Weights
DVA,DaVita Inc.,"DaVita Inc. provides kidney dialysis services for patients suffering from chronic kidney failure in the United States. The company operates kidney dialysis centers and provides related lab services in outpatient dialysis centers. It also offers outpatient, hospital inpatient, and home-based hemodialysis services; operates clinical laboratories that provide routine laboratory tests for dialysis and other physician-prescribed laboratory tests for ESRD patients; and management and administrative services to outpatient dialysis centers. In addition, the company offers integrated care and disease management services to patients in risk-based and other integrated care arrangements; clinical research programs; physician services; and comprehensive kidney care services. Further, it engages in the provision of acute inpatient dialysis services and related laboratory services; and transplant software business. The company was formerly known as DaVita HealthCare Partners Inc. and changed its name to DaVita Inc. in September 2016. DaVita Inc. was incorporated in 1994 and is headquartered in Denver, Colorado.",Healthcare,Medical Care Facilities,0.14%
ALSN,"Allison Transmission Holdings, Inc.","Allison Transmission Holdings, Inc., together with its subsidiaries, designs, manufactures, and sells commercial and defense fully automatic transmissions for medium-and heavy-duty commercial vehicles, and medium-and heavy-tactical U.S. defense vehicles worldwide. The company offers transmissions for various applications, including distribution, refuse, construction, fire, and emergency on-highway trucks; school and transit buses; motor homes; energy, mining, and construction off-highway vehicles and equipment; and wheeled and tracked defense vehicles. It provides its transmissions and electric propulsion solutions under the Allison Transmission brand name; and remanufactured transmissions under the ReTran brand name. The company also sells branded replacement parts, support equipment, aluminum die cast components, and other products necessary to service the installed base of vehicles utilizing its solutions, as well as defense kits, engineering services, and extended transmission coverage services to various original equipment manufacturers, distributors, and the U.S. government. It serves customers through an independent network of approximately 1,600 independent distributor and dealer locations. The company was formerly known as Clutch Holdings, Inc. Allison Transmission Holdings, Inc. was founded in 1915 and is headquartered in Indianapolis, Indiana.",Consumer Cyclical,Auto Parts,0.14%
FBIN,"Fortune Brands Innovations, Inc.","Fortune Brands Innovations, Inc. provides home and security products for residential home repair, remodeling, new construction, and security applications in the United States and internationally. The company operates through two segments: Water Innovations; and Outdoors & Security. The Water Innovations segment manufactures or assembles, and sells faucets, accessories, kitchen sinks, and waste disposals under the Moen, ROHL, Riobel, Victoria+Albert, Perrin & Rowe, Aqualisa, and Shaws brands. The Outdoors & Security segment manufactures and sells fiberglass and steel entry door systems under the Therma-Tru brand; storm, screen, and security doors under the Larson brand; composite decking, railing, and cladding under the Fiberon brand; and urethane millwork under the Fypon brand. This segment also manufactures, sources, and distributes locks, safety and security devices, and electronic security products under the Master Lock and American Lock brands; and fire-resistant safes, security containers, and commercial cabinets under the SentrySafe brand. The company sells its products through various sales channels, including kitchen and bath dealers, wholesalers oriented toward builders or professional remodelers, industrial and locksmith distributors, do-it-yourself remodeling-oriented home centers, showrooms, e-commerce, and other retail outlets. Fortune Brands Innovations, Inc. was incorporated in 1988 and is headquartered in Deerfield, Illinois.",Industrials,Building Products & Equipment,0.13%
OLN,Olin Corporation,"Olin Corporation manufactures and distributes chemical products in the United States, Europe, Asia Pacific, Latin America, and Canada. It operates through three segments: Chlor Alkali Products and Vinyls; Epoxy; and Winchester. The Chlor Alkali Products and Vinyls segment offers chlorine and caustic soda, ethylene dichloride and vinyl chloride monomers, methyl chloride, methylene chloride, chloroform, carbon tetrachloride, perchloroethylene, hydrochloric acid, hydrogen, bleach products, potassium hydroxide, and chlorinated organics intermediates and solvents. The Epoxy segment provides Allylics, such as allyl chloride, epichlorohydrin, and glycerin; aromatics, including acetone, bisphenol, cumene, and phenol; liquid and solid epoxy resins; and converted epoxy resins and additives. The Winchester segment offers sporting ammunition products, including shotshells, small caliber centerfire, and rimfire ammunition products for hunters and recreational shooters, and law enforcement agencies; small caliber military ammunition products for use in infantry and mounted weapons; and industrial products comprising gauge loads and powder-actuated tool loads for maintenance applications in power and concrete industries, and powder-actuated tools in construction industry. The company markets its products through its sales force, as well as directly to various industrial customers, mass merchants, retailers, wholesalers, other distributors, and the U.S. Government and its prime contractors. Olin Corporation was incorporated in 1892 and is based in Clayton, Missouri.",Basic Materials,Specialty Chemicals,0.13%
AFG,"American Financial Group, Inc.","American Financial Group, Inc., an insurance holding company, provides specialty property and casualty insurance products in the United States. It offers property and transportation insurance products, such as physical damage and liability coverage for buses and trucks, inland and ocean marine, agricultural-related products, and other commercial property and specialty transportation coverages; specialty casualty insurance, including primarily excess and surplus, executive and professional liability, general liability, umbrella and excess liability, and specialty coverage in targeted markets, as well as customized programs for small to mid-sized businesses and workers' compensation insurance; and specialty financial insurance products comprising risk management insurance programs for lending and leasing institutions, fidelity and surety products, and trade credit insurance. The company sells its property and casualty insurance products through independent insurance agents and brokers. American Financial Group, Inc. was founded in 1872 and is headquartered in Cincinnati, Ohio.",Financial Services,Insurance - Property & Casualty,0.12%
SAIC,Science Applications International Corporation,"Science Applications International Corporation provides technical, engineering, and enterprise information technology (IT) services primarily in the United States. The company's offerings include engineering; technology integration; IT modernization; maintenance of ground and maritime systems; logistics; training and simulation; operation and program support services; and end-to-end services, such as design, development, integration, deployment, management and operations, sustainment, and security of its customers' IT infrastructure, as well as cloud migration, managed services, infrastructure modernization, and enterprise IT-as-a-service solutions; and data management platform solutions. It serves the U.S. military comprising Army, Air Force, Navy, Marines, and Coast Guard; Department of Defense agencies; National Aeronautics and Space Administration; the U.S. Department of State; Department of Justice; Department of Homeland Security; and various intelligence community agencies, as well as U.S. federal civilian agencies. The company was formerly known as SAIC Gemini, Inc. and changed its name to Science Applications International Corporation in September 2013. Science Applications International Corporation was founded in 1969 and is headquartered in Reston, Virginia.",Technology,Information Technology Services,0.12%
NDSN,Nordson Corporation,"Nordson Corporation engineers, manufactures, and markets products and systems to dispense, apply, and control adhesives, coatings, polymers, sealants, biomaterials, and other fluids worldwide. It operates through three segments: Industrial Precision Solutions (IPS); Medical and Fluid Solutions; and Advanced Technology Solutions (ATS). The IPS segment provides dispensing, coating, and laminating systems for adhesives, lotions, liquids, and fibers to disposable products and roll goods; automated adhesive dispensing systems used in packaged goods industries; components and systems used in the thermoplastic and biopolymer melt stream; and product assembly systems for use in paper and paperboard converting applications, and manufacturing roll goods, as well as for the assembly of plastic, metal, and wood products. It also offers automated and manual dispensing products and systems for cold materials, container coating, liquid finishing, and powder coating, as well as ultraviolet equipment used primarily in curing and drying operations. The Medical and Fluid Solutions segment offers medical devices, including cannulas, catheters, and medical balloons; single-use plastic components; precision manual and semi-automated dispensers; minimally invasive interventional delivery devices; and plastic molded syringes, cartridges, tips, and fluid connection components. The ATS segment provides automated dispensing systems for the attachment, protection, and coating of fluids, as well as related gas plasma treatment systems for cleaning and conditioning surfaces; and bond testing and automated optical, acoustic microscopy, and x-ray inspection systems for use in semiconductor and printed circuit board industries. The company markets its products through direct sales force, as well as distributors and sales representatives. Nordson Corporation was founded in 1909 and is headquartered in Westlake, Ohio.",Industrials,Specialty Industrial Machinery,0.12%
DV,"DoubleVerify Holdings, Inc.","DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, and analytics in the United States and internationally. The company provides solutions to advertisers unbiased data analytics that enable advertisers to increase the effectiveness, quality and return on their digital advertising investments. It also offers solutions include DV Authentic Ad, a metric of digital media quality, which evaluates the existence of fraud-free, brand-suitable, viewability, and geography for each digital ad; DV Authentic Attention solution that provides exposure and engagement predictive analytics to drive campaign performance; and Custom Contextual solution, which allows advertisers to match their ads to relevant content to maximize user engagement and drive campaign performance. In addition, it offers DV Publisher suite, a solution for digital publishers to manage revenue and increase inventory yield by improving video delivery, identifying lost or unfilled sales, and aggregate data across all inventory sources; and DV Pinnacle, a service and analytics platform user interface that allows its customers to adjust and deploy controls for their media plan and track campaign performance metrics across channels, formats, and devices. Further, the company software solutions are integrated in the digital advertising ecosystem, including programmatic platforms, social media channels, and digital publishers. It serves brands, publishers, and other supply-side customers covering various industry verticals, including consumer packaged goods, financial services, telecommunications, technology, automotive, and healthcare. DoubleVerify Holdings, Inc. was founded in 2008 and is headquartered in New York, New York.",Technology,Software - Application,0.11%
BYD,Boyd Gaming Corporation,"Boyd Gaming Corporation, together with its subsidiaries, operates as a multi-jurisdictional gaming company in Nevada, Illinois, Indiana, Iowa, Kansas, Louisiana, Mississippi, Missouri, Ohio, and Pennsylvania. It operates through three segments: Las Vegas Locals, Downtown Las Vegas, and Midwest & South. The company also engages in owning and operating a travel agency. The company was founded in 1975 and is headquartered in Las Vegas, Nevada.",Consumer Cyclical,Resorts & Casinos,0.11%
EXP,Eagle Materials Inc.,"Eagle Materials Inc., through its subsidiaries, manufactures and sells heavy construction materials and light building materials in the United States. It operates in four segments: Cement, Concrete and Aggregates, Gypsum Wallboard, and Recycled Paperboard. The company engages in the mining of limestone for the manufacture, production, distribution, and sale of Portland cement; grinding and sale of slag; and mining of gypsum for the manufacture and sale of gypsum wallboards used to finish the interior walls and ceilings in residential, commercial, and industrial structures. It also manufactures and sells recycled paperboard to gypsum wallboard industry and other paperboard converters, as well as containerboard and lightweight packaging grades. In addition, the company engages in the sale of ready-mix concrete; and mining, extracting, production, and sale of aggregates, including crushed stones, sand, and gravel. Its products are used in commercial and residential construction; public construction projects; and projects to build, expand, and repair roads and highways. The company was formerly known as Centex Construction Products, Inc. and changed its name to Eagle Materials, Inc. in January 2004. Eagle Materials Inc. was founded in 1963 and is headquartered in Dallas, Texas.",Basic Materials,Building Materials,0.11%
CHTR,"Charter Communications, Inc.","Charter Communications, Inc. operates as a broadband connectivity and cable operator company serving residential and commercial customers in the United States. The company offers subscription-based internet, video, and mobile and voice services; a suite of broadband connectivity services, including fixed internet, WiFi, and mobile; security suite that protects computers from viruses and spyware, and threats from malicious actors; in-home WiFi, which provides customers with high performance wireless routers and managed WiFi services to enhance their fixed wireless internet experience; out-of-home WiFi; and Spectrum WiFi services. The company also offers voice communications services using voice over internet protocol technology; and broadband communications solutions, such as internet access, data networking, fiber connectivity, video entertainment, and business telephone services to cellular towers and office buildings for business and carrier organizations. In addition, it provides mobile services; video programming, static IP and business WiFi, and e-mail and security services; sells local advertising across various platforms for networks, such as TBS, CNN, and ESPN; sells advertising inventory to local sports and news channels; and offers Audience App to create data-driven linear TV campaigns for local advertisers. Further, the company offers communications products and managed service solutions; data connectivity services to mobile and wireline carriers on a wholesale basis; and owns and operates regional sports and news networks. It serves approximately 32 million customers in 41 states. The company was founded in 1993 and is headquartered in Stamford, Connecticut.",Communication Services,Telecom Services,0.11%
CRUS,"Cirrus Logic, Inc.","Cirrus Logic, Inc., a fabless semiconductor company, develops low-power, high-precision mixed-signal processing solutions in China, the United States, and internationally. The company offers audio products, including codecs components that integrate analog-to-digital converters (ADCs) and digital-to-analog converters (DACs) into a single integrated circuit (IC); smart codecs, a codec with digital signal processing; boosted amplifiers; standalone digital signal processors; and SoundClear technology, which consists of a portfolio of tools, software, and algorithms that helps to enhance user experience with features, such as louder, high-fidelity sound, audio playback, voice capture, and hearing augmentation. Its audio products are used in smartphones, tablets, laptops, AR/VR headsets, home theater systems, automotive entertainment systems, and professional audio systems. It also provides high-performance mixed-signal products comprising camera controllers, haptic and sensing solutions, and battery and power ICs for use in legacy industrial and energy applications, such as digital utility meters, power supplies, energy control, energy measurement, and energy exploration. The company markets and sells its products through direct sales force, external sales representatives, and distributors. Cirrus Logic, Inc. was incorporated in 1984 and is headquartered in Austin, Texas.",Technology,Semiconductors,0.11%
TSCO,Tractor Supply Company,"Tractor Supply Company operates as a rural lifestyle retailer in the United States. The company offers a selection of merchandise, including equine, livestock, pet, and small animal products necessary for their health, care, growth, and containment; hardware, truck, towing, and tool products; seasonal products, such as heating products, lawn and garden items, power equipment, gifts, and toys; work/recreational clothing and footwear; and maintenance products for agricultural and rural use. It provides its products under the 4health, Producer's Pride, American Farmworks, Red Shed, Bit & Bridle, Redstone, Blue Mountain, Retriever, C.E. Schmidt, Ridgecut, Countyline, Royal Wing, Dumor, Strive, Groundwork, Traveller, Huskee, Treeline, JobSmart, TSC Tractor Supply Co, Paws & Claws, and Untamed brands. The company operates its retail stores under the Tractor Supply Company, Orscheln Farm and Home, and Petsense names; and operates websites under the TractorSupply.com and Petsense.com names. It sells its products to recreational farmers, ranchers, and others. The company was founded in 1938 and is based in Brentwood, Tennessee.",Consumer Cyclical,Specialty Retail,0.11%
WH,"Wyndham Hotels & Resorts, Inc.","Wyndham Hotels & Resorts, Inc. operates as a hotel franchisor worldwide. It operates through Hotel Franchising and Hotel Management segments. The Hotel Franchising segment licenses its lodging brands and provides related services to third-party hotel owners and others. The Hotel Management segment provides hotel management services for full-service hotels. It is also involved in the reward loyalty program business. The company's hotel brand portfolios include Super 8, Days Inn, Travelodge, Microtel, Howard Johnson, La Quinta, Ramada, Baymont, AmericInn, Wingate, Wyndham Alltra, Wyndham Garden, Ramada Encore, Hawthorn, Trademark Collection, TRYP, Wyndham, Wyndham Grand, Dazzler, Esplendor, Dolce, Vienna House, and Registry Collection. It operates a hotel portfolio of 24 hotel brands with affiliated hotels located in approximately 95 countries. The company was incorporated in 2017 and is headquartered in Parsippany, New Jersey.",Consumer Cyclical,Lodging,0.10%
CPT,Camden Property Trust,"Camden Property Trust, an S&P 500 Company, is a real estate company primarily engaged in the ownership, management, development, redevelopment, acquisition, and construction of multifamily apartment communities. Camden owns and operates 172 properties containing 58,961 apartment homes across the United States. Upon completion of 5 properties currently under development, the Company's portfolio will increase to 60,514 apartment homes in 177 properties. Camden has been recognized as one of the 100 Best Companies to Work For by FORTUNE magazine for 16 consecutive years, most recently ranking #33.",Real Estate,REIT - Residential,0.10%
CRI,"Carter's, Inc.","Carter's, Inc., together with its subsidiaries, designs, sources, and markets branded childrenswear under the Carter's, OshKosh, Skip Hop, Child of Mine, Just One You, Simple Joys, little planet, and other brands in the United States and internationally. The company operates through three segments: U.S. Retail, U.S. Wholesale, and International. Its Carter's products include babies and young children products, such as bodysuits, pants, dresses, layette essentials, tops and t-shirts, multi-piece sets, sleep and play products, and sleepwear; and OshKosh brand products comprise playclothes, such as denim apparel products, overalls, core bottoms, knit tops, t-shirts, and layering pieces. The company also provides products for playtime, travel, mealtime, bath time, and home gear, as well as kid's bags under the Skip Hop brand. In addition, it offers bedding, home décor, cribs and baby furniture, diaper bags, footwear, gift sets, hair accessories, jewelry, outerwear, paper goods, socks, shoes, swimwear, and toys. The company operates wholesale locations, including department stores, national chain stores, and specialty stores, as well as retail stores. It also sells its products through its eCommerce websites, such as carters.com, oshkosh.com, and skiphop.com, as well as other international wholesale accounts and licensees. The company was founded in 1865 and is headquartered in Atlanta, Georgia.",Consumer Cyclical,Apparel Retail,0.10%
RNG,"RingCentral, Inc.","RingCentral, Inc. provides cloud communications, video meetings, collaboration, and contact center software-as-a-service solutions worldwide. The company's products include RingCentral Message Video Phone (MVP) that provides a unified experience for communication and collaboration across multiple modes, including HD voice, video, SMS, messaging and collaboration, conferencing, online meetings, and fax; RingCentral Contact Center, a collaborative contact center solution that delivers AI powered omni-channel and workforce engagement solution with integrated RingCentral MVP; and RingCentral Engage Digital, a digital customer engagement platform that allows enterprises to interact with their customers. The company's products also comprise RingCentral Engage Voice, a cloud-based outbound/blended customer engagement platform for midsize and enterprise companies; RingCentral Video, a video meeting service which includes the company's RCV video and team messaging capabilities and offers video and audio conferencing, file sharing, contact, task, and calendar management. In addition, it offers RingCentral professional services. The company serves a range of industries, including financial services, education, healthcare, legal services, real estate, retail, technology, insurance, construction, hospitality, and state and local government, as well as others. It sells its products through a network of direct sales representatives, as well as sales agents, resellers, and channel partners. The company was incorporated in 1999 and is headquartered in Belmont, California.",Technology,Software - Application,0.10%
IPGP,IPG Photonics Corporation,"IPG Photonics Corporation develops, manufactures, and sells various high-performance fiber lasers, fiber amplifiers, and diode lasers used in various applications primarily in materials processing worldwide. The company's laser products include hybrid fiber-solid state lasers with green and ultraviolet wavelengths; fiber pigtailed packaged diodes and fiber coupled direct diode laser systems; high-energy pulsed lasers, multi-wavelength and tunable lasers, and single-polarization and single-frequency lasers; and high-power optical fiber delivery cables, fiber couplers, beam switches, chillers, scanners, and other accessories. It also provides erbium-doped fiber and Raman amplifiers, and integrated communications systems, which are deployed in broadband networks; and ytterbium and thulium specialty fiber amplifiers and broadband light sources. In addition, the company offers integrated laser systems; 2D compact flat sheet cutter systems and multi-axis systems; welding seam stepper and picker, a fiber laser welding tool; high precision laser systems; specialized fiber laser systems; and optical transceiver and transponder modules for data center, optical, and communications network of oil and gas utilities. Its laser solutions are also used in materials processing, communications, and medical and advanced applications. The company markets its products to original equipment manufacturers, system integrators, and end users through direct sales force, as well as through agreements with independent sales representatives and distributors. IPG Photonics Corporation was founded in 1990 and is headquartered in Oxford, Massachusetts.",Technology,Semiconductor Equipment & Materials,0.10%
A,"Agilent Technologies, Inc.","Agilent Technologies, Inc. provides application focused solutions to the life sciences, diagnostics, and applied chemical markets worldwide. The Life Sciences and Applied Markets segment offers liquid chromatography systems and components; liquid chromatography mass spectrometry systems; gas chromatography systems and components; gas chromatography mass spectrometry systems; inductively coupled plasma mass spectrometry instruments; atomic absorption instruments; microwave plasma-atomic emission spectrometry instruments; inductively coupled plasma optical emission spectrometry instruments; raman spectroscopy; cell analysis plate based assays; flow cytometer; real-time cell analyzer; cell imaging systems; microplate reader; laboratory software; information management and analytics; laboratory automation and robotic systems; dissolution testing; vacuum pumps, and measurement technologies. The Diagnostics and Genomics segment provides arrays for DNA mutation detection, genotyping, gene copy number determination, identification of gene rearrangements, DNA methylation profiling, gene expression profiling, next generation sequencing, target enrichment and genetic data management, and interpretation support software; and produces synthesized oligonucleotide. It also offers immunohistochemistry in situ hybridization, and hematoxylin and eosin staining and special staining; consumables, and software for quality control analysis of nucleic acid samples; and reagents for use in turbidimetry and flow cytometry, as well as develops liquid-based pharmacodiagnostics. The Agilent CrossLab segment provides GC and LC columns, sample preparation products, custom chemistries, and laboratory instrument supplies; and startup, operational, training, compliance support, software as a service, asset management, and consultation services. The company markets its products through direct sales, distributors, resellers, manufacturer's representatives, and electronic commerce. Agilent Technologies, Inc. was incorporated in 1999 and is headquartered in Santa Clara, California.",Healthcare,Diagnostics & Research,0.09%
SNOW,Snowflake Inc.,"Snowflake Inc. provides a cloud-based data platform for various organizations in the United States and internationally. Its platform offers Data Cloud, which enables customers to consolidate data into a single source of truth to drive meaningful business insights, build data-driven applications, and share data and data products. The company was formerly known as Snowflake Computing, Inc. and changed its name to Snowflake Inc. in April 2019. Snowflake Inc. was incorporated in 2012 and is based in Bozeman, Montana.",Technology,Software - Application,0.09%
EQR,Equity Residential,"Equity Residential is committed to creating communities where people thrive. The Company, a member of the S&P 500, is focused on the acquisition, development and management of residential properties located in and around dynamic cities that attract affluent long-term renters. Equity Residential owns or has investments in 305 properties consisting of 80,683 apartment units, with an established presence in Boston, New York, Washington, D.C., Seattle, San Francisco and Southern California, and an expanding presence in Denver, Atlanta, Dallas/Ft. Worth and Austin.",Real Estate,REIT - Residential,0.08%
IDA,"IDACORP, Inc.","IDACORP, Inc., together with its subsidiaries, engages in the generation, transmission, distribution, purchase, and sale of electric energy in the United States. The company operates 17 hydropower generating plants located in southern Idaho and eastern Oregon; three natural gas-fired plants in southern Idaho; and interests in two coal-fired steam electric generating plants located in Wyoming and Nevada. As of December 31, 2022, it had approximately 4,832 pole-miles of high-voltage transmission lines; 23 step-up transmission substations located at power plants; 21 transmission substations; 11 switching stations; 30 mixed-use transmission and distribution substations; 189 energized distribution substations; and 29,384 pole-miles of distribution lines, as well as provides electric utility services to approximately 618,000 retail customers in southern Idaho and eastern Oregon. The company serves commercial and industrial customers, which involved in food processing, electronics and general manufacturing, agriculture, health care, government, and education. It also invests in housing and other real estate tax credit investments. IDACORP, Inc. was founded in 1915 and is headquartered in Boise, Idaho.",Utilities,Utilities - Regulated Electric,0.08%
MSM,"MSC Industrial Direct Co., Inc.","MSC Industrial Direct Co., Inc., together with its subsidiaries, distributes metalworking and maintenance, repair, and operations (MRO) products and services in the United States, Canada, Mexico, the United Kingdom, and internationally. The company's MRO products include cutting tools, measuring instruments, tooling components, metalworking products, fasteners, flat stock products, raw materials, abrasives, machinery hand and power tools, safety and janitorial supplies, plumbing supplies, materials handling products, power transmission components, and electrical supplies. It offers stock-keeping units through its catalogs and brochures; e-commerce channels, including its website, mscdirect.com; inventory management solutions; and customer care centers, customer fulfillment centers, regional inventory centers, and warehouses. The company serves individual machine shops, manufacturing companies, and government agencies. MSC Industrial Direct Co., Inc. was founded in 1941 and is headquartered in Melville, New York.",Industrials,Industrial Distribution,0.08%
FAST,Fastenal Company,"Fastenal Company, together with its subsidiaries, engages in the wholesale distribution of industrial and construction supplies in the United States, Canada, Mexico, and internationally. It offers fasteners, and related industrial and construction supplies under the Fastenal name. The company's fastener products include threaded fasteners, bolts, nuts, screws, studs, and related washers, which are used in manufactured products and construction projects, as well as in the maintenance and repair of machines. It also offers miscellaneous supplies and hardware, including pins, machinery keys, concrete anchors, metal framing systems, wire ropes, strut products, rivets, and related accessories. The company serves the manufacturing market comprising original equipment manufacturers; maintenance, repair, and operations customers; and non-residential construction market, which includes general, electrical, plumbing, sheet metal, and road contractors. It also serves farmers, truckers, railroads, mining companies, schools, and retail trades; and oil exploration, production, and refinement companies, as well as federal, state, and local governmental entities. Fastenal Company was founded in 1967 and is headquartered in Winona, Minnesota.",Industrials,Industrial Distribution,0.08%
GLPI,"Gaming and Leisure Properties, Inc.","GLPI is engaged in the business of acquiring, financing, and owning real estate property to be leased to gaming operators in triple-net lease arrangements, pursuant to which the tenant is responsible for all facility maintenance, insurance required in connection with the leased properties and the business conducted on the leased properties, taxes levied on or with respect to the leased properties and all utilities and other services necessary or appropriate for the leased properties and the business conducted on the leased properties.",Real Estate,REIT—Specialty,0.08%
HON,Honeywell International Inc.,"Honeywell International Inc. operates as a diversified technology and manufacturing company worldwide. Its Aerospace segment offers auxiliary power units, propulsion engines, integrated avionics, environmental control and electric power systems, engine controls, flight safety, communications, navigation hardware, data and software applications, radar and surveillance systems, aircraft lighting, advanced systems and instruments, satellite and space components, and aircraft wheels and brakes; spare parts; repair, overhaul, and maintenance services; and thermal systems, as well as wireless connectivity and management services. The company's Honeywell Building Technologies segment provides software applications for building control and optimization; sensors, switches, control systems, and instruments for energy management; access control; video surveillance; fire products; and installation, maintenance, and upgrades of systems. Its Performance Materials and Technologies segment offers automation control, instrumentation, and software and related services; catalysts and adsorbents, equipment, and consulting; and materials to manufacture end products, such as bullet-resistant armor, nylon, computer chips, and pharmaceutical packaging, as well as provides materials based on hydrofluoro-olefin technology. The company's Safety and Productivity Solutions segment provides personal protection equipment, apparel, gear, and footwear; gas detection technology; cloud-based notification and emergency messaging; mobile devices and software; supply chain and warehouse automation equipment, and software solutions; custom-engineered sensors, switches, and controls; and data and asset management productivity software solutions. The company was founded in 1885 and is headquartered in Charlotte, North Carolina.",Industrials,Conglomerates,0.08%
GIS,"General Mills, Inc.","General Mills, Inc. manufactures and markets branded consumer foods worldwide. The company operates through four segments: North America Retail; International; Pet; and North America Foodservice. It offers grain, ready-to-eat cereals, refrigerated yogurt, soup, meal kits, refrigerated and frozen dough products, dessert and baking mixes, bakery flour, frozen pizza and pizza snacks, snack bars, fruit and salty snacks, ice cream and frozen desserts, nutrition bars, and savory snacks, as well as various organic products, including frozen and shelf-stable vegetables. It also manufactures and markets pet food products, including dog and cat food. The company markets its products under the Annie's, Betty Crocker, Bisquick, Blue Buffalo, Blue Basics, Blue Freedom, Bugles, Cascadian Farm, Cheerios, Chex, Cinnamon Toast Crunch, Cocoa Puffs, Cookie Crisp, EPIC, Fiber One, Fruit by the Foot, Fruit Gushers, Fruit Roll-Ups, Gardetto's, Go-Gurt, Gold Medal, Golden Grahams, Häagen-Dazs, Kitano, Kix, Lärabar, Latina, Lucky Charms, Muir Glen, Nature Valley, Nudges, Oatmeal Crisp, Old El Paso, Pillsbury, Progresso, Raisin Nut Bran, Total, Top Chews Naturals, Totino's, Trix, True Chews, Wanchai Ferry, Wheaties, Wilderness, Yoki, Reese's Puffs, Green Giant, and Yoplait trademarks. It sells its products directly, as well as through broker and distribution arrangements to grocery stores, mass merchandisers, membership stores, natural food chains, e-commerce retailers, commercial and noncommercial foodservice distributors and operators, restaurants, convenience stores, and pet specialty stores, as well as drug, dollar, and discount chains. In addition, the company operates ice cream parlors. General Mills, Inc. was founded in 1866 and is headquartered in Minneapolis, Minnesota.",Consumer Defensive,Packaged Foods,0.07%
ALGM,"Allegro MicroSystems, Inc.","Allegro MicroSystems, Inc., together with its subsidiaries, designs, develops, manufactures, and markets sensor integrated circuits (ICs) and application-specific analog power ICs for motion control and energy-efficient systems. Its products include magnetic sensor ICs, such as position, speed, and current sensor ICs; power ICs comprising motor driver ICs, regulator and LED driver ICs, and isolated gate drivers; and photonic and advanced 3D sensing components. The company sells its products to original equipment manufacturers and suppliers primarily in the automotive and industrial markets through its direct sales force, third party distributors, independent sales representatives, and consignment. It operates in the United States, rest of the Americas, Europe, Japan, Greater China, South Korea, and other Asian markets. The company was founded in 1990 and is headquartered in Manchester, New Hampshire. Allegro MicroSystems, Inc. is a subsidiary of Sanken Electric Co., Ltd.",Technology,Semiconductors,0.07%
AYI,"Acuity Brands, Inc.","Acuity Brands, Inc. provides lighting, lighting controls, building management system, location-aware applications in the United States and internationally. The company operates in two segments, Acuity Brands Lighting and Lighting Controls (ABL); and the Intelligent Spaces Group (ISG). The ABL segment provides commercial, architectural, and specialty lighting solutions, as well as lighting controls and components for various indoor and outdoor applications under the A-Light, Aculux, American Electric Lighting, Cyclone, Dark to Light, eldoLED, Eureka, Gotham, Healthcare Lighting, Holophane, Hydrel, Indy, IOTA, Juno, Lithonia Lighting, Luminaire LED, Luminis, Mark Architectural Lighting, nLight, OPTOTRONIC, Peerless, RELOCWiring Solutions, and Sensor Switch. This segment serves electrical distributors, retail home improvement centers, electric utilities, national accounts, original equipment manufacturers, digital retailers, lighting showrooms, and energy service companies. The ISG segment offers building management solutions, such as products for controlling heating, ventilation, air conditioning, lighting, shades, refrigeration, and building access that deliver end-to-end optimization of those building systems; and building management software that enhances building system management and automates labor intensive tasks. This segment serves system integrators, as well as retail stores, airports, and enterprise campuses. The company offers its products and solutions under the Atrius, Distech Controls, and KE2 Therm Solutions brands. Acuity Brands, Inc. was incorporated in 2001 and is headquartered in Atlanta, Georgia.",Industrials,Electrical Equipment & Parts,0.07%
MKTX,MarketAxess Holdings Inc.,"MarketAxess Holdings Inc., together with its subsidiaries, operates an electronic trading platform for institutional investor and broker-dealer companies worldwide. It offers the access to liquidity in the U.S. investment-grade bonds, U.S. high-yield bonds, and U.S. Treasuries, as well as municipal bonds, emerging market debts, Eurobonds, and other fixed-income securities. The company, through its Open Trading protocols, executes bond trades between and among institutional investor and broker-dealer clients in an all-to-all anonymous trading environment for corporate bonds. It also offers trading-related products and services, including composite+ pricing and other market data products to assist clients with trading decisions; auto-execution and other execution services for clients requiring specialized workflow solutions; connectivity solutions that facilitate straight-through processing; and technology services to optimize trading environments. In addition, the company provides various pre-and post-trade services, such as trade matching, trade publication, regulatory transaction reporting, and market and reference data across a range of fixed-income and other products. MarketAxess Holdings Inc. was incorporated in 2000 and is headquartered in New York, New York.",Financial Services,Capital Markets,0.07%
AZPN,"Aspen Technology, Inc.","Aspen Technology, Inc. provides industrial software that focuses on helping customers in asset-intensive industries worldwide. The company's solutions address complex environments where it is critical to optimize the asset design, operation, and maintenance lifecycle. Its software is used in performance engineering, modeling and design, supply chain management, predictive and prescriptive maintenance, digital grid management, and industrial data management. The company serves a range of asset-intensive industries, including oil and gas exploration and production; oil and gas processing and distribution; and oil and gas refining and marketing, as well as bulk and specialty chemicals, engineering and construction, power and utilities, metals and mining, and pharmaceuticals. Aspen Technology, Inc. was founded in 1981 and is headquartered in Bedford, Massachusetts.",Technology,Software—Application,0.07%
