Ticker,Security Name,Sector,Industry,Price,Weight,Return,Contribution
SAGAD,AB Sagax (publ),Real Estate,Real Estate Management and Development,25.80,0.00%,3.19%,0.01
EVR,EVRAZ plc,Materials,Metals and Mining,0.81,0.00%,,
TYRES,Nokian Renkaat Oyj,Consumer Discretionary,Automobile Components,8.03,,-22.49%,
VIFN,Vifor Pharma AG,Health Care,Pharmaceuticals,166.15,,3.16%,
DLN,Derwent London Plc,Real Estate,Office REITs,20.28,,-16.26%,
SAMPOEUR,Sampo Oyj,Financials,Insurance,,,,
ADEN,Adecco Group AG,Industrials,Professional Services,39.81,,23.06%,
VIFNE,Vifor Pharma AG,Health Care,Pharmaceuticals,171.60,,,
CNPP,CNP Assurances SA,Financials,Insurance,20.90,,1.08%,
POST,sterreichische Post AG,Industrials,Air Freight and Logistics,31.10,,-0.34%,
EDF,Electricit de France S.A.,Utilities,Electric Utilities,12.00,,39.24%,
PGN,Polskie Grnictwo Naftowe i Gazownictwo S.A.,Energy,Oil Gas and Consumable Fuels,5.15,,-12.12%,
TNETN,Telenet Group Holding NV,Communication Services,Media,,,,
K71U,Keppel REIT,Real Estate,Office REITs,0.81,,-4.67%,
QS5,Straumann Holding AG,Health Care,Health Care Equipment and Supplies,77.80,,,
PROX,Proximus PLC,Communication Services,Diversified Telecommunication Services,8.06,,-19.55%,
ROCKB,Rockwool A/S,Industrials,Building Products,1613.00,,-4.51%,
FERG,Ferguson plc,Industrials,Trading Companies and Distributors,160.50,,35.52%,
AMBUB,Ambu A/S,Health Care,Health Care Equipment and Supplies,82.28,,-16.94%,
MAP,Mapfre S.A.,Financials,Insurance,2.03,,21.69%,
SK,SEB SA,Consumer Discretionary,Household Durables,98.85,,30.76%,
GN,GN Store Nord A/S,Consumer Discretionary,Household Durables,139.50,,-23.98%,
KCR,Konecranes Plc,Industrials,Machinery,32.71,,16.38%,
TEMN,Temenos AG,Information Technology,Software,67.08,,7.99%,
CPS,Cyfrowy Polsat S.A.,Communication Services,Media,11.44,,-38.86%,
ENG,Enags S.A.,Utilities,Gas Utilities,15.84,,2.10%,
NMMCF,NMC Health plc,Health Care,Health Care Providers and Services,0.00,,,
COV,Covivio,Real Estate,Office REITs,42.12,,-22.91%,
ROCKA,Rockwool A/S,Industrials,Building Products,1614.00,,-4.04%,
AKE,Arkema S.A.,Materials,Chemicals,90.66,,2.55%,
CSX,Credit Suisse Group AG,Financials,Capital Markets,10.48,,,
[object Object],JPMORGAN US GOVT MMKT FUND IM SHARES  RESTRICTED ,Unclassified,Unclassified,,0.78%,,
[object Object],DSM FIRMENICH AG,Unclassified,Unclassified,,0.14%,,
[object Object],COLLATERAL USD,Unclassified,Unclassified,,0.04%,,
[object Object],U.S. DOLLAR FOR FUTURES,Unclassified,Unclassified,,0.03%,,
[object Object],ARGENX SE COMMON STOCK EUR,Unclassified,Unclassified,,0.02%,,
[object Object],EURO,Unclassified,Unclassified,,0.01%,,
[object Object],JAPANESE YEN,Unclassified,Unclassified,,0.00%,,
[object Object],CASH,Unclassified,Unclassified,,0.00%,,
[object Object],SWEDISH KRONA,Unclassified,Unclassified,,0.00%,,
[object Object],NORWEGIAN KRONE,Unclassified,Unclassified,,0.00%,,
[object Object],HONG KONG DOLLAR,Unclassified,Unclassified,,0.00%,,
[object Object],BRITISH POUND,Unclassified,Unclassified,,0.00%,,
[object Object],TREASURY WINE ESTA RIGHTS,Unclassified,Unclassified,,0.00%,,
[object Object],ISRAELI SHEKEL,Unclassified,Unclassified,,0.00%,,
[object Object],AUSTRALIAN DOLLAR,Unclassified,Unclassified,,0.00%,,
[object Object],NEW ZEALAND DOLLAR,Unclassified,Unclassified,,0.00%,,
[object Object],UNITS,Unclassified,Unclassified,,,,
[object Object],CSDR DB NOK,Unclassified,Unclassified,,,,
[object Object],AUSTRALIAN DOLLAR CALL A/C,Unclassified,Unclassified,,,,
[object Object],SINGAPORE DOLLAR,Unclassified,Unclassified,,,,
[object Object],CSDR CR EUR,Unclassified,Unclassified,,,,
[object Object],WUXI BIOLOGICS CAYMAN INC RIGHT HKD,Unclassified,Unclassified,,,,
[object Object],SWEDISH KRONA CALL A/C,Unclassified,Unclassified,,,,
[object Object],POLISH ZLOTY - NEW,Unclassified,Unclassified,,,,
[object Object],NEW ZEALAND DLR CALL A/C,Unclassified,Unclassified,,,,
[object Object],CSDR CR NOK,Unclassified,Unclassified,,,,
NOVOB,Novo Nordisk A/S,Unclassified,Unclassified,,,,
[object Object],U.S. DOLLAR,Unclassified,Unclassified,,,,
[object Object],CSDR DB EUR,Unclassified,Unclassified,,,,
[object Object],BRITISH POUND CALL A/C,Unclassified,Unclassified,,,,
[object Object],SWISS FRANC,Unclassified,Unclassified,,,,
[object Object],U.S. DOLLAR FOR FUTURES,Unclassified,Unclassified,,,,
[object Object],JPMORGAN PRIME MONEYMARKET FUND  IM SHARE  FUND,Unclassified,Unclassified,,,,
ML,MICHELIN  CGDE ,Unclassified,Unclassified,,,,
[object Object],US SDOLLAR CALL A/C,Unclassified,Unclassified,,,,
[object Object],JAPANESE YEN CALL A/C,Unclassified,Unclassified,,,,
[object Object],EURO BANK,Unclassified,Unclassified,,,,
[object Object],USD FUTURES INCOME,Unclassified,Unclassified,,,,
8369,BANK OF KYOTO LTD/THE,Unclassified,Unclassified,,,,
[object Object],SECURITY LENDING INCOME TRANSFER,Unclassified,Unclassified,,,,
[object Object],U.S. DOLLAR,Unclassified,Unclassified,,,,
[object Object],BRITISH POUND,Unclassified,Unclassified,,,,
[object Object],COLLATERAL USD,Unclassified,Unclassified,,,,
[object Object],AUSTRALIAN DOLLAR,Unclassified,Unclassified,,,,
SGSN,SGS SA-REG,Unclassified,Unclassified,,,,
METSO,Metso Oyj,Unclassified,Unclassified,,,,
[object Object],MSCI EAFE EQUITY INDEX 15/DEC/2023 MFSZ3 INDEX,Unclassified,Unclassified,,-0.02%,,
